txn_id,date,description,amount,account_type
2179,2025-06-19,AMAZON MKTPLACE,-67.91,Credit Card
2180,2025-11-06,STARBUCKS COFFEE #123,-43.8,Credit Card
2181,2025-12-16,NETFLIX.COM,-59.97,Checking
2182,2025-10-16,NETFLIX.COM,-40.01,Checking
2183,2025-01-24,NETFLIX.COM,-73.11,Checking
2184,2025-05-29,WALMART GROCERY,-77.98,Credit Card
2185,2025-04-25,STARBUCKS COFFEE #123,-95.37,Credit Card
2186,2025-04-15,DUNKIN DONUTS STORE 44,-48.71,Checking
2187,2025-01-08,SALARY DEPOSIT,-83.26,Credit Card
2188,2025-05-05,NETFLIX.COM,-89.9,Credit Card
2189,2025-11-25,WALMART GROCERY,-88.96,Credit Card
2190,2025-09-04,WALMART GROCERY,-36.43,Credit Card
2191,2025-03-09,SALARY DEPOSIT,-43.95,Credit Card
2192,2025-03-22,APARTMENT RENT,-98.31,Credit Card
2193,2025-06-22,NETFLIX.COM,-86.67,Credit Card
2194,2025-05-31,DUNKIN DONUTS STORE 44,-6.24,Credit Card
2195,2025-08-19,AMAZON MKTPLACE,-20.27,Checking
2196,2025-06-10,WALMART GROCERY,-65.63,Checking
2197,2025-10-18,AMAZON MKTPLACE,-28.47,Checking
2198,2025-08-19,AMAZON MKTPLACE,-97.26,Checking
2199,2025-04-23,SALARY DEPOSIT,-38.33,Checking
2200,2025-05-27,AMAZON MKTPLACE,-32.85,Checking
2201,2025-04-19,DUNKIN DONUTS STORE 44,-95.51,Credit Card
2202,2025-01-07,DUNKIN DONUTS STORE 44,-9.26,Checking
2203,2025-11-24,SALARY DEPOSIT,-90.15,Checking
2204,2025-12-10,SALARY DEPOSIT,-58.76,Credit Card
2205,2025-03-05,WALMART GROCERY,-20.73,Credit Card
2206,2025-04-27,DUNKIN DONUTS STORE 44,-38.7,Checking
2207,2025-02-26,AMAZON MKTPLACE,-45.58,Credit Card
2208,2025-02-01,NETFLIX.COM,-88.1,Checking
2209,2025-05-22,AMAZON MKTPLACE,-20.16,Credit Card
2210,2025-10-26,APARTMENT RENT,-12.87,Checking
2211,2025-01-22,STARBUCKS COFFEE #123,-79.41,Checking
2212,2025-01-27,SALARY DEPOSIT,-82.13,Credit Card
2213,2025-07-16,STARBUCKS COFFEE #123,-20.8,Credit Card
2214,2025-09-15,AMAZON MKTPLACE,-42.11,Credit Card
2215,2025-06-07,APARTMENT RENT,-31.7,Checking
2216,2025-03-14,DUNKIN DONUTS STORE 44,-81.18,Credit Card
2217,2025-09-03,NETFLIX.COM,-93.89,Credit Card
2218,2025-06-18,SALARY DEPOSIT,-10.19,Credit Card
2219,2025-09-22,NETFLIX.COM,-52.3,Checking
2220,2025-10-06,APARTMENT RENT,-35.92,Checking
2221,2025-10-05,WALMART GROCERY,-32.18,Credit Card
2222,2025-06-13,STARBUCKS COFFEE #123,-40.43,Credit Card
2223,2025-09-05,AMAZON MKTPLACE,-33.5,Credit Card
2224,2025-08-10,SALARY DEPOSIT,-91.35,Credit Card
2225,2025-09-09,NETFLIX.COM,-23.76,Checking
2226,2025-04-16,NETFLIX.COM,-84.99,Checking
2227,2025-08-26,SALARY DEPOSIT,-33.41,Checking
2228,2025-10-08,NETFLIX.COM,-76.52,Checking
2229,2025-05-21,STARBUCKS COFFEE #123,-33.24,Credit Card
2230,2025-12-28,AMAZON MKTPLACE,-20.92,Credit Card
2231,2025-06-22,SALARY DEPOSIT,-78.67,Credit Card
2232,2025-01-06,APARTMENT RENT,-17.79,Credit Card
2233,2025-02-03,AMAZON MKTPLACE,-20.02,Checking
2234,2025-01-25,SALARY DEPOSIT,-90.1,Credit Card
2235,2025-06-17,WALMART GROCERY,-50.48,Checking
2236,2025-10-27,WALMART GROCERY,-80.38,Credit Card
2237,2025-12-28,WALMART GROCERY,-34.7,Checking
2238,2025-06-25,APARTMENT RENT,-46.28,Credit Card
2239,2025-12-28,SALARY DEPOSIT,-96.16,Checking
2240,2025-03-21,STARBUCKS COFFEE #123,-80.64,Checking
2241,2025-04-30,AMAZON MKTPLACE,-27.62,Credit Card
2242,2025-09-14,SALARY DEPOSIT,-27.38,Checking
2243,2025-07-07,APARTMENT RENT,-28.82,Checking
2244,2025-04-29,WALMART GROCERY,-20.07,Checking
2245,2025-08-16,WALMART GROCERY,-23.87,Credit Card
2246,2025-09-22,SALARY DEPOSIT,-9.99,Checking
2247,2025-08-31,APARTMENT RENT,-49.44,Credit Card
2248,2025-01-26,STARBUCKS COFFEE #123,-76.03,Credit Card
2249,2025-04-25,APARTMENT RENT,-99.58,Credit Card
2250,2025-03-19,NETFLIX.COM,-30.28,Credit Card
2251,2025-08-04,APARTMENT RENT,-92.73,Credit Card
2252,2025-02-23,DUNKIN DONUTS STORE 44,-62.95,Checking
2253,2025-12-16,STARBUCKS COFFEE #123,-92.26,Checking
2254,2025-05-26,SALARY DEPOSIT,-43.83,Checking
2255,2025-02-26,SALARY DEPOSIT,-54.27,Credit Card
2256,2025-08-17,WALMART GROCERY,-85.68,Credit Card
2257,2025-01-23,APARTMENT RENT,-33.79,Checking
2258,2025-03-10,NETFLIX.COM,-57.67,Checking
2259,2025-08-07,NETFLIX.COM,-31.27,Credit Card
2260,2025-04-21,APARTMENT RENT,-79.13,Checking
2261,2025-10-30,DUNKIN DONUTS STORE 44,-88.7,Credit Card
2262,2025-07-12,DUNKIN DONUTS STORE 44,-75.73,Credit Card
2263,2025-12-31,NETFLIX.COM,-33.54,Credit Card
2264,2025-07-05,AMAZON MKTPLACE,-97.79,Checking
2265,2025-08-31,AMAZON MKTPLACE,-32.65,Checking
2266,2025-11-15,STARBUCKS COFFEE #123,-5.05,Checking
2267,2025-04-07,WALMART GROCERY,-91.72,Credit Card
2268,2025-06-22,SALARY DEPOSIT,-30.73,Checking
2269,2025-07-10,NETFLIX.COM,-17.3,Checking
2270,2025-12-24,SALARY DEPOSIT,-67.55,Checking
2271,2025-11-13,NETFLIX.COM,-56.92,Checking
2272,2025-06-12,WALMART GROCERY,-56.55,Checking
2273,2025-11-19,STARBUCKS COFFEE #123,-59.67,Credit Card
2274,2025-11-04,APARTMENT RENT,-53.24,Credit Card
2275,2025-07-21,STARBUCKS COFFEE #123,-80.27,Credit Card
2276,2025-09-14,STARBUCKS COFFEE #123,-84.64,Credit Card
2277,2025-10-18,DUNKIN DONUTS STORE 44,-94.4,Checking
2278,2025-09-16,APARTMENT RENT,-39.67,Checking
2279,2025-09-26,AMAZON MKTPLACE,-62.33,Credit Card
2280,2025-06-02,APARTMENT RENT,-40.23,Checking
2281,2025-06-30,APARTMENT RENT,-5.65,Checking
2282,2025-09-29,WALMART GROCERY,-20.67,Checking
2283,2025-04-18,SALARY DEPOSIT,-88.18,Credit Card
2284,2025-03-05,SALARY DEPOSIT,-11.31,Credit Card
2285,2025-01-21,DUNKIN DONUTS STORE 44,-12.02,Checking
2286,2025-05-31,STARBUCKS COFFEE #123,-40.3,Credit Card
2287,2025-03-22,WALMART GROCERY,-65.46,Credit Card
2288,2025-03-01,AMAZON MKTPLACE,-80.17,Checking
2289,2025-04-18,SALARY DEPOSIT,-29.32,Checking
2290,2025-04-14,DUNKIN DONUTS STORE 44,-43.54,Credit Card
2291,2025-09-26,SALARY DEPOSIT,-53.8,Checking
2292,2025-01-10,STARBUCKS COFFEE #123,-46.13,Credit Card
2293,2025-10-29,NETFLIX.COM,-12.49,Credit Card
2294,2025-08-18,APARTMENT RENT,-28.64,Checking
2295,2025-09-21,NETFLIX.COM,-35.17,Checking
2296,2025-12-13,SALARY DEPOSIT,-60.41,Checking
2297,2025-03-11,SALARY DEPOSIT,-91.26,Credit Card
2298,2025-09-05,AMAZON MKTPLACE,-43.27,Checking
2299,2025-02-03,APARTMENT RENT,-79.76,Checking
2300,2025-07-12,SALARY DEPOSIT,-69.8,Checking
2301,2025-06-16,STARBUCKS COFFEE #123,-22.0,Credit Card
2302,2025-11-30,APARTMENT RENT,-30.16,Credit Card
2303,2025-08-23,NETFLIX.COM,-15.36,Checking
2304,2025-07-31,APARTMENT RENT,-98.68,Checking
2305,2025-04-02,AMAZON MKTPLACE,-68.48,Checking
2306,2025-06-18,NETFLIX.COM,-98.92,Checking
2307,2025-01-31,AMAZON MKTPLACE,-26.35,Credit Card
2308,2025-11-21,AMAZON MKTPLACE,-54.3,Credit Card
2309,2025-01-09,AMAZON MKTPLACE,-49.96,Credit Card
2310,2025-08-05,APARTMENT RENT,-21.21,Checking
2311,2025-09-04,STARBUCKS COFFEE #123,-45.55,Credit Card
2312,2025-05-28,DUNKIN DONUTS STORE 44,-8.95,Checking
2313,2025-03-04,NETFLIX.COM,-41.99,Credit Card
2314,2025-11-27,WALMART GROCERY,-17.54,Checking
2315,2025-12-18,SALARY DEPOSIT,-19.55,Credit Card
2316,2025-03-14,WALMART GROCERY,-83.88,Checking
2317,2025-02-10,STARBUCKS COFFEE #123,-67.96,Credit Card
2318,2025-11-25,AMAZON MKTPLACE,-79.21,Credit Card
2319,2025-12-21,WALMART GROCERY,-73.09,Credit Card
2320,2025-12-10,SALARY DEPOSIT,-14.62,Checking
2321,2025-10-08,WALMART GROCERY,-33.67,Checking
2322,2025-09-12,SALARY DEPOSIT,-45.99,Checking
2323,2025-10-08,WALMART GROCERY,-41.99,Credit Card
2324,2025-11-07,NETFLIX.COM,-26.86,Checking
2325,2025-06-29,SALARY DEPOSIT,-76.84,Credit Card
2326,2025-02-19,AMAZON MKTPLACE,-55.17,Checking
2327,2025-04-03,DUNKIN DONUTS STORE 44,-36.44,Credit Card
2328,2025-03-30,STARBUCKS COFFEE #123,-39.59,Checking
2329,2025-07-04,NETFLIX.COM,-70.19,Checking
2330,2025-01-01,WALMART GROCERY,-13.38,Credit Card
2331,2025-12-09,WALMART GROCERY,-14.88,Credit Card
2332,2025-09-15,WALMART GROCERY,-98.24,Checking
2333,2025-12-02,NETFLIX.COM,-89.97,Credit Card
2334,2025-05-26,DUNKIN DONUTS STORE 44,-54.45,Checking
2335,2025-03-01,SALARY DEPOSIT,-14.04,Checking
2336,2025-12-26,SALARY DEPOSIT,-67.71,Checking
2337,2025-06-12,NETFLIX.COM,-79.99,Checking
2338,2025-12-16,AMAZON MKTPLACE,-91.93,Credit Card
2339,2025-09-06,DUNKIN DONUTS STORE 44,-46.23,Credit Card
2340,2025-03-28,AMAZON MKTPLACE,-93.12,Checking
2341,2025-12-11,NETFLIX.COM,-81.1,Credit Card
2342,2025-04-11,APARTMENT RENT,-49.05,Checking
2343,2025-06-04,NETFLIX.COM,-71.65,Checking
2344,2025-12-24,DUNKIN DONUTS STORE 44,-39.26,Checking
2345,2025-07-29,STARBUCKS COFFEE #123,-62.7,Checking
2346,2025-02-19,DUNKIN DONUTS STORE 44,-64.86,Checking
2347,2025-07-08,DUNKIN DONUTS STORE 44,-99.07,Credit Card
2348,2025-09-29,WALMART GROCERY,-68.84,Credit Card
2349,2025-07-22,STARBUCKS COFFEE #123,-95.77,Credit Card
2350,2025-10-31,AMAZON MKTPLACE,-17.71,Credit Card
2351,2025-08-11,NETFLIX.COM,-47.64,Credit Card
2352,2025-10-22,SALARY DEPOSIT,-83.09,Credit Card
2353,2025-07-12,DUNKIN DONUTS STORE 44,-26.9,Checking
2354,2025-09-23,SALARY DEPOSIT,-14.78,Checking
2355,2025-06-11,AMAZON MKTPLACE,-74.31,Checking
2356,2025-12-06,SALARY DEPOSIT,-22.25,Credit Card
2357,2025-06-25,APARTMENT RENT,-40.47,Checking
2358,2025-03-18,NETFLIX.COM,-22.84,Credit Card
2359,2025-11-16,APARTMENT RENT,-10.52,Credit Card
2360,2025-07-19,WALMART GROCERY,-57.13,Credit Card
2361,2025-01-01,STARBUCKS COFFEE #123,-56.71,Checking
2362,2025-10-18,STARBUCKS COFFEE #123,-85.66,Credit Card
2363,2025-07-03,NETFLIX.COM,-82.98,Credit Card
2364,2025-04-09,DUNKIN DONUTS STORE 44,-36.67,Checking
2365,2025-11-13,SALARY DEPOSIT,-25.16,Checking
2366,2025-12-12,NETFLIX.COM,-71.01,Credit Card
2367,2025-04-15,NETFLIX.COM,-14.47,Credit Card
2368,2025-07-28,AMAZON MKTPLACE,-34.54,Checking
2369,2025-10-22,AMAZON MKTPLACE,-48.2,Credit Card
2370,2025-06-17,NETFLIX.COM,-64.26,Checking
2371,2025-12-31,DUNKIN DONUTS STORE 44,-84.15,Credit Card
2372,2025-05-15,STARBUCKS COFFEE #123,-5.64,Credit Card
2373,2025-07-29,STARBUCKS COFFEE #123,-99.88,Checking
2374,2025-07-11,SALARY DEPOSIT,-84.32,Credit Card
2375,2025-10-29,SALARY DEPOSIT,-21.93,Checking
2376,2025-02-19,WALMART GROCERY,-68.45,Credit Card
2377,2025-07-28,NETFLIX.COM,-90.75,Credit Card
2378,2025-08-04,NETFLIX.COM,-14.44,Credit Card
2379,2025-08-15,SALARY DEPOSIT,-55.33,Checking
2380,2025-09-11,AMAZON MKTPLACE,-73.46,Credit Card
2381,2025-08-25,STARBUCKS COFFEE #123,-49.59,Checking
2382,2025-06-03,SALARY DEPOSIT,-72.98,Credit Card
2383,2025-07-14,WALMART GROCERY,-89.3,Credit Card
2384,2025-08-20,SALARY DEPOSIT,-98.21,Credit Card
2385,2025-07-08,WALMART GROCERY,-94.58,Checking
2386,2025-04-20,APARTMENT RENT,-96.26,Checking
2387,2025-05-26,APARTMENT RENT,-7.01,Checking
2388,2025-01-26,APARTMENT RENT,-43.05,Credit Card
2389,2025-09-22,NETFLIX.COM,-70.81,Checking
2390,2025-07-23,DUNKIN DONUTS STORE 44,-88.44,Checking
2391,2025-05-10,APARTMENT RENT,-20.24,Credit Card
2392,2025-11-03,DUNKIN DONUTS STORE 44,-77.32,Checking
2393,2025-12-13,WALMART GROCERY,-94.0,Credit Card
2394,2025-09-21,NETFLIX.COM,-95.77,Credit Card
2395,2025-01-10,WALMART GROCERY,-11.91,Credit Card
2396,2025-01-09,DUNKIN DONUTS STORE 44,-58.28,Credit Card
2397,2025-05-04,APARTMENT RENT,-12.86,Credit Card
2398,2025-11-16,APARTMENT RENT,-9.82,Checking
2399,2025-03-13,SALARY DEPOSIT,-48.91,Credit Card
2400,2025-07-03,AMAZON MKTPLACE,-23.89,Credit Card
2401,2025-05-05,APARTMENT RENT,-73.88,Checking
2402,2025-10-17,STARBUCKS COFFEE #123,-99.45,Checking
2403,2025-09-30,STARBUCKS COFFEE #123,-98.55,Checking
2404,2025-12-02,NETFLIX.COM,-93.17,Checking
2405,2025-03-06,STARBUCKS COFFEE #123,-53.62,Checking
2406,2025-06-13,SALARY DEPOSIT,-59.74,Credit Card
2407,2025-07-04,WALMART GROCERY,-89.14,Checking
2408,2025-11-26,AMAZON MKTPLACE,-73.4,Credit Card
2409,2025-08-23,STARBUCKS COFFEE #123,-12.42,Checking
2410,2025-11-24,DUNKIN DONUTS STORE 44,-81.33,Credit Card
2411,2025-08-22,SALARY DEPOSIT,-82.06,Credit Card
2412,2025-11-28,WALMART GROCERY,-42.75,Credit Card
2413,2025-05-13,AMAZON MKTPLACE,-94.2,Credit Card
2414,2025-07-30,STARBUCKS COFFEE #123,-86.52,Checking
2415,2025-01-12,WALMART GROCERY,-67.03,Checking
2416,2025-07-20,SALARY DEPOSIT,-70.24,Credit Card
2417,2025-08-20,STARBUCKS COFFEE #123,-43.22,Checking
2418,2025-12-09,WALMART GROCERY,-95.66,Credit Card
2419,2025-06-22,APARTMENT RENT,-54.84,Checking
2420,2025-10-28,STARBUCKS COFFEE #123,-87.73,Credit Card
2421,2025-09-03,NETFLIX.COM,-6.57,Checking
2422,2025-05-01,WALMART GROCERY,-41.64,Checking
2423,2025-12-02,DUNKIN DONUTS STORE 44,-64.62,Credit Card
2424,2025-09-28,WALMART GROCERY,-31.28,Credit Card
2425,2025-07-11,WALMART GROCERY,-20.88,Checking
2426,2025-11-21,NETFLIX.COM,-95.42,Credit Card
2427,2025-04-09,SALARY DEPOSIT,-75.23,Credit Card
2428,2025-06-16,SALARY DEPOSIT,-66.6,Checking
2429,2025-04-19,APARTMENT RENT,-67.93,Checking
2430,2025-03-02,NETFLIX.COM,-81.75,Checking
2431,2025-04-25,APARTMENT RENT,-32.7,Checking
2432,2025-08-18,AMAZON MKTPLACE,-8.23,Checking
2433,2025-10-28,AMAZON MKTPLACE,-82.76,Credit Card
2434,2025-08-12,SALARY DEPOSIT,-13.48,Checking
2435,2025-07-20,WALMART GROCERY,-85.96,Checking
2436,2025-02-10,WALMART GROCERY,-72.48,Checking
2437,2025-06-06,DUNKIN DONUTS STORE 44,-16.52,Checking
2438,2025-03-27,AMAZON MKTPLACE,-24.76,Checking
2439,2025-03-30,NETFLIX.COM,-69.05,Credit Card
2440,2025-06-22,SALARY DEPOSIT,-20.1,Credit Card
2441,2025-05-07,AMAZON MKTPLACE,-21.1,Credit Card
2442,2025-04-10,STARBUCKS COFFEE #123,-69.46,Checking
2443,2025-04-06,WALMART GROCERY,-88.17,Credit Card
2444,2025-06-29,SALARY DEPOSIT,-40.54,Checking
2445,2025-03-15,SALARY DEPOSIT,-39.57,Credit Card
2446,2025-04-01,NETFLIX.COM,-29.6,Checking
2447,2025-06-27,NETFLIX.COM,-58.96,Checking
2448,2025-07-05,AMAZON MKTPLACE,-92.18,Checking
2449,2025-02-24,STARBUCKS COFFEE #123,-67.12,Checking
2450,2025-09-26,SALARY DEPOSIT,-54.81,Credit Card
2451,2025-12-28,WALMART GROCERY,-30.38,Checking
2452,2025-03-18,SALARY DEPOSIT,-94.62,Credit Card
2453,2025-12-22,WALMART GROCERY,-82.51,Credit Card
2454,2025-03-08,AMAZON MKTPLACE,-88.57,Checking
2455,2025-02-23,SALARY DEPOSIT,-46.79,Credit Card
2456,2025-03-03,WALMART GROCERY,-88.11,Credit Card
2457,2025-05-20,NETFLIX.COM,-16.91,Checking
2458,2025-03-08,STARBUCKS COFFEE #123,-29.41,Credit Card
2459,2025-07-19,AMAZON MKTPLACE,-41.16,Checking
2460,2025-07-29,DUNKIN DONUTS STORE 44,-66.79,Checking
2461,2025-02-16,STARBUCKS COFFEE #123,-17.43,Credit Card
2462,2025-04-02,APARTMENT RENT,-20.32,Checking
2463,2025-10-04,STARBUCKS COFFEE #123,-62.83,Checking
2464,2025-04-19,AMAZON MKTPLACE,-22.41,Checking
2465,2025-06-16,APARTMENT RENT,-39.04,Credit Card
2466,2025-07-14,NETFLIX.COM,-45.77,Credit Card
2467,2025-06-10,DUNKIN DONUTS STORE 44,-61.79,Credit Card
2468,2025-06-08,SALARY DEPOSIT,-72.66,Checking
2469,2025-07-01,NETFLIX.COM,-82.84,Credit Card
2470,2025-05-03,NETFLIX.COM,-20.61,Checking
2471,2025-12-01,SALARY DEPOSIT,-6.76,Credit Card
2472,2025-08-02,SALARY DEPOSIT,-45.48,Checking
2473,2025-06-04,NETFLIX.COM,-82.21,Checking
2474,2025-02-16,NETFLIX.COM,-34.37,Credit Card
2475,2025-12-04,NETFLIX.COM,-72.09,Credit Card
2476,2025-01-17,WALMART GROCERY,-91.64,Credit Card
2477,2025-01-14,DUNKIN DONUTS STORE 44,-12.0,Checking
2478,2025-12-20,DUNKIN DONUTS STORE 44,-82.3,Checking
2479,2025-03-30,STARBUCKS COFFEE #123,-32.04,Checking
2480,2025-05-08,AMAZON MKTPLACE,-84.01,Checking
2481,2025-02-21,NETFLIX.COM,-72.37,Checking
2482,2025-11-10,STARBUCKS COFFEE #123,-7.69,Credit Card
2483,2025-08-26,STARBUCKS COFFEE #123,-26.07,Credit Card
2484,2025-07-12,NETFLIX.COM,-76.63,Checking
2485,2025-12-20,SALARY DEPOSIT,-77.56,Credit Card
2486,2025-11-13,SALARY DEPOSIT,-45.9,Checking
2487,2025-08-14,NETFLIX.COM,-72.51,Checking
2488,2025-11-13,AMAZON MKTPLACE,-41.92,Checking
2489,2025-05-19,NETFLIX.COM,-67.81,Credit Card
2490,2025-03-28,DUNKIN DONUTS STORE 44,-23.94,Credit Card
2491,2025-05-19,WALMART GROCERY,-6.79,Checking
2492,2025-10-07,WALMART GROCERY,-48.82,Credit Card
2493,2025-02-19,SALARY DEPOSIT,-6.53,Credit Card
2494,2025-09-23,DUNKIN DONUTS STORE 44,-58.69,Checking
2495,2025-05-02,DUNKIN DONUTS STORE 44,-66.73,Checking
2496,2025-08-15,NETFLIX.COM,-22.09,Checking
2497,2025-01-09,WALMART GROCERY,-41.09,Credit Card
2498,2025-03-20,SALARY DEPOSIT,-22.12,Credit Card
2499,2025-06-29,WALMART GROCERY,-88.29,Credit Card
2500,2025-02-06,DUNKIN DONUTS STORE 44,-63.67,Credit Card
